split,seed,model,adr,roc_auc,pr_auc,prevalence
random,1,morgan+logreg,Musculoskeletal and connective tissue disorders,0.6365417163715168,0.7883014344017513,0.6986685353889278
random,1,morgan+logreg,Gastrointestinal disorders,0.745584830417157,0.958268649361112,0.9096005606166784
random,1,morgan+logreg,Social circumstances,0.608954896030631,0.2650891011694485,0.1758934828311142
random,1,morgan+logreg,Immune system disorders,0.6034871034924654,0.7809798984465546,0.7175893482831114
random,1,morgan+logreg,Reproductive system and breast disorders,0.6788898330728419,0.695467381650133,0.5094604064470918
random,1,morgan+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6463584225492768,0.4148496647818409,0.263489838822705
random,1,morgan+logreg,General disorders and administration site conditions,0.6100463073091875,0.9325874170027678,0.905395935529082
random,1,morgan+logreg,Endocrine disorders,0.6552104042130802,0.3942230503902297,0.2263489838822705
random,1,morgan+logreg,Surgical and medical procedures,0.6004046820104382,0.2356531681058524,0.1492641906096706
random,1,morgan+logreg,Vascular disorders,0.6122622366025999,0.8288731040710319,0.7764540995094604
random,1,morgan+logreg,Blood and lymphatic system disorders,0.6826356009815772,0.767019606886417,0.6201822004204625
random,1,morgan+logreg,Skin and subcutaneous tissue disorders,0.6437129091761304,0.9506126756784756,0.9236159775753328
random,1,morgan+logreg,"Congenital, familial and genetic disorders",0.605525600076545,0.2761217071522651,0.1772950245269796
random,1,morgan+logreg,Infections and infestations,0.6286867531124525,0.7956648216603804,0.7049754730203224
random,1,morgan+logreg,"Respiratory, thoracic and mediastinal disorders",0.6159304447249474,0.8112785263626892,0.7428170988086895
random,1,morgan+logreg,Psychiatric disorders,0.6208617575585723,0.7968614281641548,0.7119831814996496
random,1,morgan+logreg,Renal and urinary disorders,0.6469191432064365,0.7535599974093389,0.6384022424667134
random,1,morgan+logreg,"Pregnancy, puerperium and perinatal conditions",0.5520333342405895,0.1466172009064371,0.0875963559915907
random,1,morgan+logreg,Ear and labyrinth disorders,0.5973391129136083,0.5515323280929805,0.4618079887876664
random,1,morgan+logreg,Cardiac disorders,0.6663134034161128,0.8012948164012883,0.6923615977575333
random,1,morgan+logreg,Nervous system disorders,0.7173667368590811,0.9608411891377828,0.9138051857042748
random,1,morgan+logreg,"Injury, poisoning and procedural complications",0.593967836204566,0.7382983799687166,0.6629292221443588
random,1,morgan+rf,Hepatobiliary disorders,0.7462796543226405,0.7370461121276557,0.5206727400140154
random,1,morgan+rf,Metabolism and nutrition disorders,0.6236901337930494,0.7816933568077197,0.6979677645409951
random,1,morgan+rf,Product issues,0.5613616454217161,0.0259162184636443,0.0154169586545199
random,1,morgan+rf,Eye disorders,0.6987128880783462,0.7714543183437026,0.613875262789068
random,1,morgan+rf,Investigations,0.7023383336278725,0.9009461906073156,0.8065872459705676
random,1,morgan+rf,Musculoskeletal and connective tissue disorders,0.6730252078463661,0.8182408470126848,0.6986685353889278
random,1,morgan+rf,Gastrointestinal disorders,0.7868103649480399,0.9642142937679286,0.9096005606166784
random,1,morgan+rf,Social circumstances,0.6596544565574958,0.3368678383324641,0.1758934828311142
random,1,morgan+rf,Immune system disorders,0.6610707192216021,0.8312279331347682,0.7175893482831114
random,1,morgan+rf,Reproductive system and breast disorders,0.7407081810073802,0.7666837845530055,0.5094604064470918
random,1,morgan+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7113249165516335,0.5182888429735526,0.263489838822705
random,1,morgan+rf,General disorders and administration site conditions,0.674811677877312,0.9496640984490148,0.905395935529082
random,1,morgan+rf,Endocrine disorders,0.7018612261429444,0.4971578250993621,0.2263489838822705
random,1,morgan+rf,Surgical and medical procedures,0.6392853346579163,0.2476443844262069,0.1492641906096706
random,1,morgan+rf,Vascular disorders,0.6734452099093373,0.8735501992711188,0.7764540995094604
random,1,morgan+rf,Blood and lymphatic system disorders,0.7289311932718916,0.8184831264806209,0.6201822004204625
random,1,morgan+rf,Skin and subcutaneous tissue disorders,0.7027425602218633,0.9626352377715768,0.9236159775753328
random,1,morgan+rf,"Congenital, familial and genetic disorders",0.635246049009482,0.3092459657353757,0.1772950245269796
random,1,morgan+rf,Infections and infestations,0.6712844339670111,0.8285555083841256,0.7049754730203224
random,1,morgan+rf,"Respiratory, thoracic and mediastinal disorders",0.664398227924167,0.8406588414540378,0.7428170988086895
random,1,morgan+rf,Psychiatric disorders,0.6837547308560883,0.8280505745237798,0.7119831814996496
random,1,morgan+rf,Renal and urinary disorders,0.6912063839185096,0.796714811853181,0.6384022424667134
random,1,morgan+rf,"Pregnancy, puerperium and perinatal conditions",0.6106543407572095,0.1970850912037289,0.0875963559915907
random,1,morgan+rf,Ear and labyrinth disorders,0.670547770860696,0.6489726271252194,0.4618079887876664
random,1,morgan+rf,Cardiac disorders,0.7209954781801957,0.8478703524714101,0.6923615977575333
random,1,morgan+rf,Nervous system disorders,0.7769868455505909,0.9723968285515452,0.9138051857042748
random,1,morgan+rf,"Injury, poisoning and procedural complications",0.6351935353234376,0.7812532234603398,0.6629292221443588
random,1,desc+rf,Hepatobiliary disorders,0.7406423932810926,0.7279640764814046,0.5206727400140154
random,1,desc+rf,Metabolism and nutrition disorders,0.6594642867409096,0.8116189586340454,0.6979677645409951
random,1,desc+rf,Product issues,0.5819178152096779,0.0308025139159617,0.0154169586545199
random,1,desc+rf,Eye disorders,0.6908392251032435,0.777688148558692,0.613875262789068
random,1,desc+rf,Investigations,0.6986836583254077,0.901337373743055,0.8065872459705676
random,1,desc+rf,Musculoskeletal and connective tissue disorders,0.6757936002423494,0.8255522725002142,0.6986685353889278
random,1,desc+rf,Gastrointestinal disorders,0.8081491154618992,0.9661760255776726,0.9096005606166784
random,1,desc+rf,Social circumstances,0.6474334243166344,0.3124105601881427,0.1758934828311142
random,1,desc+rf,Immune system disorders,0.6664500456521514,0.830826424067159,0.7175893482831114
random,1,desc+rf,Reproductive system and breast disorders,0.7211580915681653,0.7398679308483075,0.5094604064470918
random,1,desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7270741838541832,0.5158323357418273,0.263489838822705
random,1,desc+rf,General disorders and administration site conditions,0.6317612067474748,0.9430007389650028,0.905395935529082
random,1,desc+rf,Endocrine disorders,0.7109946493028916,0.4763003463201707,0.2263489838822705
random,1,desc+rf,Surgical and medical procedures,0.6311611996905651,0.2543116185259819,0.1492641906096706
random,1,desc+rf,Vascular disorders,0.656703282468062,0.8621750299422267,0.7764540995094604
random,1,desc+rf,Blood and lymphatic system disorders,0.7318967745456952,0.8162549676894401,0.6201822004204625
random,1,desc+rf,Skin and subcutaneous tissue disorders,0.6546851679185213,0.9559028874344226,0.9236159775753328
random,1,desc+rf,"Congenital, familial and genetic disorders",0.6075152914497692,0.3042118913134436,0.1772950245269796
random,1,desc+rf,Infections and infestations,0.6859934180732614,0.8401510881798953,0.7049754730203224
random,1,desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6684792513301507,0.8379385218352533,0.7428170988086895
random,1,desc+rf,Psychiatric disorders,0.6825467488952525,0.8309454685833249,0.7119831814996496
random,1,desc+rf,Renal and urinary disorders,0.6846112244233341,0.7904343795745682,0.6384022424667134
random,1,desc+rf,"Pregnancy, puerperium and perinatal conditions",0.627520005743049,0.2095607464731931,0.0875963559915907
random,1,desc+rf,Ear and labyrinth disorders,0.6689474675011915,0.6431486752637922,0.4618079887876664
random,1,desc+rf,Cardiac disorders,0.7193167833106622,0.8423195403472035,0.6923615977575333
random,1,desc+rf,Nervous system disorders,0.7544249888364754,0.9664202432439494,0.9138051857042748
random,1,desc+rf,"Injury, poisoning and procedural complications",0.6296325750567154,0.7768401166372945,0.6629292221443588
random,1,morgan+desc+rf,Hepatobiliary disorders,0.7439364320497097,0.7321778281985336,0.5206727400140154
random,1,morgan+desc+rf,Metabolism and nutrition disorders,0.6550996512785228,0.8097122163075612,0.6979677645409951
random,1,morgan+desc+rf,Product issues,0.6126950156130572,0.0278479165092254,0.0154169586545199
random,1,morgan+desc+rf,Eye disorders,0.6902486420160604,0.7779239297651952,0.613875262789068
random,1,morgan+desc+rf,Investigations,0.7031780130632055,0.9040082898433792,0.8065872459705676
random,1,morgan+desc+rf,Musculoskeletal and connective tissue disorders,0.6750741882551099,0.8256410297090268,0.6986685353889278
random,1,morgan+desc+rf,Gastrointestinal disorders,0.7908785849358887,0.964080103549624,0.9096005606166784
random,1,morgan+desc+rf,Social circumstances,0.6623215037107453,0.3268909911197129,0.1758934828311142
random,1,morgan+desc+rf,Immune system disorders,0.6709945663312499,0.8338503369188521,0.7175893482831114
random,1,morgan+desc+rf,Reproductive system and breast disorders,0.7347481920509,0.7541831282272407,0.5094604064470918
random,1,morgan+desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7372445992950599,0.5277864973012116,0.263489838822705
random,1,morgan+desc+rf,General disorders and administration site conditions,0.644930572442439,0.9405635560052812,0.905395935529082
random,1,morgan+desc+rf,Endocrine disorders,0.7164905409249912,0.4962021482290775,0.2263489838822705
random,1,morgan+desc+rf,Surgical and medical procedures,0.6333137287006497,0.2498176709012774,0.1492641906096706
random,1,morgan+desc+rf,Vascular disorders,0.6706958926220082,0.8687353992068466,0.7764540995094604
random,1,morgan+desc+rf,Blood and lymphatic system disorders,0.7389271489043046,0.8210797533781461,0.6201822004204625
random,1,morgan+desc+rf,Skin and subcutaneous tissue disorders,0.657249017614098,0.9546778360676932,0.9236159775753328
random,1,morgan+desc+rf,"Congenital, familial and genetic disorders",0.6237185599086474,0.3117751469876396,0.1772950245269796
random,1,morgan+desc+rf,Infections and infestations,0.6844563985087528,0.8391156065426918,0.7049754730203224
random,1,morgan+desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6736103992871152,0.8412274235049271,0.7428170988086895
random,1,morgan+desc+rf,Psychiatric disorders,0.6930924982297662,0.8372316482738797,0.7119831814996496
random,1,morgan+desc+rf,Renal and urinary disorders,0.6869399261783535,0.7935645648149784,0.6384022424667134
random,1,morgan+desc+rf,"Pregnancy, puerperium and perinatal conditions",0.6559640966153022,0.2221964004271435,0.0875963559915907
random,1,morgan+desc+rf,Ear and labyrinth disorders,0.6719704916048457,0.6505070489750479,0.4618079887876664
random,1,morgan+desc+rf,Cardiac disorders,0.7222445295892818,0.8481201516272373,0.6923615977575333
random,1,morgan+desc+rf,Nervous system disorders,0.7735672264254159,0.9701964361109816,0.9138051857042748
random,1,morgan+desc+rf,"Injury, poisoning and procedural complications",0.6381661496247413,0.7816319195245933,0.6629292221443588
random,1,morgan+desc+rf-multi,Hepatobiliary disorders,0.7035858068071005,0.6933690016633054,0.5206727400140154
random,1,morgan+desc+rf-multi,Metabolism and nutrition disorders,0.6366459272904046,0.794078200657877,0.6979677645409951
random,1,morgan+desc+rf-multi,Product issues,0.6120607078560913,0.0310218485782346,0.0154169586545199
random,1,morgan+desc+rf-multi,Eye disorders,0.6595205708827319,0.7412773615259716,0.613875262789068
random,1,morgan+desc+rf-multi,Investigations,0.6839844362143565,0.8934089902376685,0.8065872459705676
random,1,morgan+desc+rf-multi,Musculoskeletal and connective tissue disorders,0.6661002091681409,0.8202558568689045,0.6986685353889278
random,1,morgan+desc+rf-multi,Gastrointestinal disorders,0.7730559566731545,0.961327381095668,0.9096005606166784
random,1,morgan+desc+rf-multi,Social circumstances,0.6599755590965193,0.3187714615765557,0.1758934828311142
random,1,morgan+desc+rf-multi,Immune system disorders,0.6404051283733813,0.8118617570292521,0.7175893482831114
random,1,morgan+desc+rf-multi,Reproductive system and breast disorders,0.7142631057945552,0.73401850069689,0.5094604064470918
random,1,morgan+desc+rf-multi,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6682115748434564,0.4493385608921261,0.263489838822705
random,1,morgan+desc+rf-multi,General disorders and administration site conditions,0.6027376654660346,0.9318988184971112,0.905395935529082
random,1,morgan+desc+rf-multi,Endocrine disorders,0.6766744630587677,0.4338288277138066,0.2263489838822705
random,1,morgan+desc+rf-multi,Surgical and medical procedures,0.626565940051717,0.2414755466746934,0.1492641906096706
random,1,morgan+desc+rf-multi,Vascular disorders,0.6637648476892364,0.8587107761976881,0.7764540995094604
random,1,morgan+desc+rf-multi,Blood and lymphatic system disorders,0.7036358401145829,0.7902192259124852,0.6201822004204625
random,1,morgan+desc+rf-multi,Skin and subcutaneous tissue disorders,0.6754229824102034,0.9563118955972828,0.9236159775753328
random,1,morgan+desc+rf-multi,"Congenital, familial and genetic disorders",0.6021299185496126,0.2756058775514686,0.1772950245269796
random,1,morgan+desc+rf-multi,Infections and infestations,0.6634578875100281,0.8241576921120177,0.7049754730203224
random,1,morgan+desc+rf-multi,"Respiratory, thoracic and mediastinal disorders",0.646235855539653,0.8153018510742708,0.7428170988086895
random,1,morgan+desc+rf-multi,Psychiatric disorders,0.6775588316007273,0.8258606433428426,0.7119831814996496
random,1,morgan+desc+rf-multi,Renal and urinary disorders,0.6712450131994501,0.7725994176502845,0.6384022424667134
random,1,morgan+desc+rf-multi,"Pregnancy, puerperium and perinatal conditions",0.6394058717506474,0.2129154880487869,0.0875963559915907
random,1,morgan+desc+rf-multi,Ear and labyrinth disorders,0.6196666716404674,0.578569629390327,0.4618079887876664
random,1,morgan+desc+rf-multi,Cardiac disorders,0.702906365676602,0.8246539365626904,0.6923615977575333
random,1,morgan+desc+rf-multi,Nervous system disorders,0.75946506901063,0.9658569500627792,0.9138051857042748
random,1,morgan+desc+rf-multi,"Injury, poisoning and procedural complications",0.6053011092866636,0.7512442695214748,0.6629292221443588
random,1,morgan+desc+lgbm,Hepatobiliary disorders,0.7319139600783545,0.7212821718894785,0.5206727400140154
random,1,morgan+desc+lgbm,Metabolism and nutrition disorders,0.6295678898504047,0.7891324256946471,0.6979677645409951
random,1,morgan+desc+lgbm,Product issues,0.5601211052719302,0.0329671568900609,0.0154169586545199
random,1,morgan+desc+lgbm,Eye disorders,0.6726695953745955,0.746072514082899,0.613875262789068
random,1,morgan+desc+lgbm,Investigations,0.696617718102933,0.9009479788833168,0.8065872459705676
random,1,morgan+desc+lgbm,Musculoskeletal and connective tissue disorders,0.6726835147864392,0.821424964791593,0.6986685353889278
random,1,morgan+desc+lgbm,Gastrointestinal disorders,0.8000571067728618,0.9673655988530112,0.9096005606166784
random,1,morgan+desc+lgbm,Social circumstances,0.6495277236028605,0.3126772079526155,0.1758934828311142
random,1,morgan+desc+lgbm,Immune system disorders,0.644914118519661,0.8200680683964992,0.7175893482831114
random,1,morgan+desc+lgbm,Reproductive system and breast disorders,0.7366078125522448,0.7516132452060231,0.5094604064470918
random,1,morgan+desc+lgbm,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7310973286490642,0.5170375310124983,0.263489838822705
random,1,morgan+desc+lgbm,General disorders and administration site conditions,0.6485688647892663,0.9425526798816048,0.905395935529082
random,1,morgan+desc+lgbm,Endocrine disorders,0.7149416259782283,0.4977702190209242,0.2263489838822705
random,1,morgan+desc+lgbm,Surgical and medical procedures,0.6254275157869531,0.2378154386993073,0.1492641906096706
random,1,morgan+desc+lgbm,Vascular disorders,0.6456725472303826,0.8532571471556011,0.7764540995094604
random,1,morgan+desc+lgbm,Blood and lymphatic system disorders,0.726926926273165,0.8161086124447774,0.6201822004204625
random,1,morgan+desc+lgbm,Skin and subcutaneous tissue disorders,0.6171868388184212,0.9459921876030972,0.9236159775753328
random,1,morgan+desc+lgbm,"Congenital, familial and genetic disorders",0.6181883400248976,0.3020446556387621,0.1772950245269796
random,1,morgan+desc+lgbm,Infections and infestations,0.6703131508777437,0.8297589643224287,0.7049754730203224
random,1,morgan+desc+lgbm,"Respiratory, thoracic and mediastinal disorders",0.6536746008240142,0.8317720571720946,0.7428170988086895
random,1,morgan+desc+lgbm,Psychiatric disorders,0.6819238393010252,0.826004329731561,0.7119831814996496
random,1,morgan+desc+lgbm,Renal and urinary disorders,0.685583698659965,0.7917533172850834,0.6384022424667134
random,1,morgan+desc+lgbm,"Pregnancy, puerperium and perinatal conditions",0.6075959931278303,0.2140696967353444,0.0875963559915907
random,1,morgan+desc+lgbm,Ear and labyrinth disorders,0.6672212537137366,0.6547941064620774,0.4618079887876664
random,1,morgan+desc+lgbm,Cardiac disorders,0.7080699110985402,0.832625909249319,0.6923615977575333
random,1,morgan+desc+lgbm,Nervous system disorders,0.7452650978269536,0.9662922186045692,0.9138051857042748
random,1,morgan+desc+lgbm,"Injury, poisoning and procedural complications",0.6332492389856161,0.7807949697075631,0.6629292221443588
random,2,prior,Hepatobiliary disorders,0.5,0.5207995764398203,0.5206727400140154
random,2,prior,Metabolism and nutrition disorders,0.5,0.6978585202060812,0.6979677645409951
random,2,prior,Product issues,0.5,0.0154498110290793,0.0154169586545199
random,2,prior,Eye disorders,0.5,0.6139582402692159,0.613875262789068
random,2,prior,Investigations,0.5,0.8065011174462395,0.8065872459705676
random,2,prior,Musculoskeletal and connective tissue disorders,0.5,0.6986412266595193,0.6986685353889278
random,2,prior,Gastrointestinal disorders,0.5,0.9095035215462044,0.9096005606166784
random,2,prior,Social circumstances,0.5,0.1759402420073151,0.1758934828311142
random,2,prior,Immune system disorders,0.5,0.7175466538881172,0.7175893482831114
random,2,prior,Reproductive system and breast disorders,0.5,0.5096333815236255,0.5094604064470918
random,2,prior,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5,0.2636059232095817,0.263489838822705
random,2,prior,General disorders and administration site conditions,0.5,0.9054272996651044,0.905395935529082
random,2,prior,Endocrine disorders,0.5,0.2264126354675135,0.2263489838822705
random,2,prior,Surgical and medical procedures,0.5,0.1493080632105022,0.1492641906096706
random,2,prior,Vascular disorders,0.5,0.7763842356830162,0.7764540995094604
random,2,prior,Blood and lymphatic system disorders,0.5,0.6201713767262549,0.6201822004204625
random,2,prior,Skin and subcutaneous tissue disorders,0.5,0.9236770648051136,0.9236159775753328
random,2,prior,"Congenital, familial and genetic disorders",0.5,0.1772651501614916,0.1772950245269796
random,2,prior,Infections and infestations,0.5,0.7050397434543777,0.7049754730203224
random,2,prior,"Respiratory, thoracic and mediastinal disorders",0.5,0.7426759994747799,0.7428170988086895
random,2,prior,Psychiatric disorders,0.5,0.7119870914992866,0.7119831814996496
random,2,prior,Renal and urinary disorders,0.5,0.6385140063188844,0.6384022424667134
random,2,prior,"Pregnancy, puerperium and perinatal conditions",0.5,0.0876567741201887,0.0875963559915907
random,2,prior,Ear and labyrinth disorders,0.5,0.4619533515265222,0.4618079887876664
random,2,prior,Cardiac disorders,0.5,0.6923705968827919,0.6923615977575333
random,2,prior,Nervous system disorders,0.5,0.9138139841188622,0.9138051857042748
random,2,prior,"Injury, poisoning and procedural complications",0.5,0.6630020623008428,0.6629292221443588
random,2,size+logreg,Hepatobiliary disorders,0.4714220721945578,0.4794580006202,0.5206727400140154
random,2,size+logreg,Metabolism and nutrition disorders,0.5462615270154775,0.7313194398129734,0.6979677645409951
random,2,size+logreg,Product issues,0.6757909814890855,0.0380157259874873,0.0154169586545199
random,2,size+logreg,Eye disorders,0.497994183885946,0.5921510101431506,0.613875262789068
random,2,size+logreg,Investigations,0.6102062847464557,0.8530526781009804,0.8065872459705676
random,2,size+logreg,Musculoskeletal and connective tissue disorders,0.597857171369362,0.7579986065550319,0.6986685353889278
random,2,size+logreg,Gastrointestinal disorders,0.5820234433558469,0.9288980693423684,0.9096005606166784
random,2,size+logreg,Social circumstances,0.5124002503597571,0.1823568483388744,0.1758934828311142
random,2,size+logreg,Immune system disorders,0.6081731388881013,0.7862725111311388,0.7175893482831114
random,2,size+logreg,Reproductive system and breast disorders,0.4409100627195027,0.4589588515427,0.5094604064470918
random,2,size+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5274376498368575,0.298923688744639,0.263489838822705
random,2,size+logreg,General disorders and administration site conditions,0.54363377685131,0.915951764380986,0.905395935529082
random,2,size+logreg,Endocrine disorders,0.4938217460286312,0.2264751441956377,0.2263489838822705
random,2,size+logreg,Surgical and medical procedures,0.5163996574137852,0.1496045735598843,0.1492641906096706
random,2,size+logreg,Vascular disorders,0.5545716104400441,0.807832665878875,0.7764540995094604
random,2,size+logreg,Blood and lymphatic system disorders,0.4781330614709324,0.5926184469961171,0.6201822004204625
random,2,size+logreg,Skin and subcutaneous tissue disorders,0.672770233981303,0.950344781648399,0.9236159775753328
random,2,size+logreg,"Congenital, familial and genetic disorders",0.4914827373057709,0.175052300054328,0.1772950245269796
random,2,size+logreg,Infections and infestations,0.6190653968463466,0.7756204926777842,0.7049754730203224
random,2,size+logreg,"Respiratory, thoracic and mediastinal disorders",0.5876163743117957,0.7911987704826096,0.7428170988086895
random,2,size+logreg,Psychiatric disorders,0.501434063806142,0.6964556953911833,0.7119831814996496
random,2,size+logreg,Renal and urinary disorders,0.5655547672709289,0.6786107411348672,0.6384022424667134
random,2,size+logreg,"Pregnancy, puerperium and perinatal conditions",0.5274713414519081,0.1121704147591681,0.0875963559915907
random,2,size+logreg,Ear and labyrinth disorders,0.507185057845478,0.4632529742889953,0.4618079887876664
random,2,size+logreg,Cardiac disorders,0.5639134208184294,0.7352449842616353,0.6923615977575333
random,2,size+logreg,Nervous system disorders,0.6558900203064837,0.945988867179171,0.9138051857042748
random,2,size+logreg,"Injury, poisoning and procedural complications",0.5544380304292473,0.7091553676299921,0.6629292221443588
random,2,knn5 tanimoto,Hepatobiliary disorders,0.7185594326562577,0.7029845786279724,0.5206727400140154
random,2,knn5 tanimoto,Metabolism and nutrition disorders,0.6001751875095429,0.7546168948314372,0.6979677645409951
random,2,knn5 tanimoto,Product issues,0.5138148561801972,0.0204077615752651,0.0154169586545199
random,2,knn5 tanimoto,Eye disorders,0.6497292521589891,0.7080240237040079,0.613875262789068
random,2,knn5 tanimoto,Investigations,0.6661778116655197,0.8689603116132488,0.8065872459705676
random,2,knn5 tanimoto,Musculoskeletal and connective tissue disorders,0.6456601588806677,0.7826720581888539,0.6986685353889278
random,2,knn5 tanimoto,Gastrointestinal disorders,0.6935779409977452,0.9436442514602544,0.9096005606166784
random,2,knn5 tanimoto,Social circumstances,0.5990314203459898,0.2487071704914845,0.1758934828311142
random,2,knn5 tanimoto,Immune system disorders,0.6000759236122697,0.7671972693325542,0.7175893482831114
random,2,knn5 tanimoto,Reproductive system and breast disorders,0.7195101256786942,0.701537458971379,0.5094604064470918
random,2,knn5 tanimoto,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6866704401057662,0.4311293235042468,0.263489838822705
random,2,knn5 tanimoto,General disorders and administration site conditions,0.6131677164451317,0.9263365704565184,0.905395935529082
random,2,knn5 tanimoto,Endocrine disorders,0.712117668576637,0.4407865418463491,0.2263489838822705
random,2,knn5 tanimoto,Surgical and medical procedures,0.6043463187517226,0.2045039491115632,0.1492641906096706
random,2,knn5 tanimoto,Vascular disorders,0.6536066593536645,0.84002612636799,0.7764540995094604
random,2,knn5 tanimoto,Blood and lymphatic system disorders,0.7060402921072042,0.773495088775431,0.6201822004204625
random,2,knn5 tanimoto,Skin and subcutaneous tissue disorders,0.6177163284146001,0.9407457206041542,0.9236159775753328
random,2,knn5 tanimoto,"Congenital, familial and genetic disorders",0.5787029382423172,0.2637787405868874,0.1772950245269796
random,2,knn5 tanimoto,Infections and infestations,0.626941154655902,0.7756553794348797,0.7049754730203224
random,2,knn5 tanimoto,"Respiratory, thoracic and mediastinal disorders",0.591958418673462,0.7858339893165186,0.7428170988086895
random,2,knn5 tanimoto,Psychiatric disorders,0.6590027560075336,0.7963172780204056,0.7119831814996496
random,2,knn5 tanimoto,Renal and urinary disorders,0.6607381077972265,0.7423706698272537,0.6384022424667134
random,2,knn5 tanimoto,"Pregnancy, puerperium and perinatal conditions",0.6125714837855243,0.1264567043249502,0.0875963559915907
random,2,knn5 tanimoto,Ear and labyrinth disorders,0.6267620563143901,0.5648301599038744,0.4618079887876664
random,2,knn5 tanimoto,Cardiac disorders,0.6619663518703134,0.7810030994361462,0.6923615977575333
random,2,knn5 tanimoto,Nervous system disorders,0.6255870766672348,0.9349423753278806,0.9138051857042748
random,2,knn5 tanimoto,"Injury, poisoning and procedural complications",0.5906609180243485,0.7195959408494772,0.6629292221443588
random,2,morgan+logreg,Hepatobiliary disorders,0.6777777771103437,0.6755152258144866,0.5206727400140154
random,2,morgan+logreg,Metabolism and nutrition disorders,0.6026063568305243,0.7634701443383715,0.6979677645409951
random,2,morgan+logreg,Product issues,0.3825671416995354,0.0269852397953443,0.0154169586545199
random,2,morgan+logreg,Eye disorders,0.6410309006707887,0.7274212423468215,0.613875262789068
random,2,morgan+logreg,Investigations,0.6766315849122707,0.8875054215152538,0.8065872459705676
random,2,morgan+logreg,Musculoskeletal and connective tissue disorders,0.6339021588282828,0.7922324920080156,0.6986685353889278
random,2,morgan+logreg,Gastrointestinal disorders,0.7427407728929742,0.9611449812104356,0.9096005606166784
random,2,morgan+logreg,Social circumstances,0.620921337520113,0.2674988903546264,0.1758934828311142
random,2,morgan+logreg,Immune system disorders,0.6105733947144377,0.7907706705489673,0.7175893482831114
random,2,morgan+logreg,Reproductive system and breast disorders,0.6876530002524811,0.7090246405160812,0.5094604064470918
random,2,morgan+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6489029521022613,0.4341974261285862,0.263489838822705
random,2,morgan+logreg,General disorders and administration site conditions,0.6306853396509845,0.9341044124767516,0.905395935529082
random,2,morgan+logreg,Endocrine disorders,0.6707823676253328,0.4139330001035695,0.2263489838822705
random,2,morgan+logreg,Surgical and medical procedures,0.6357252459654852,0.2604913168419716,0.1492641906096706
random,2,morgan+logreg,Vascular disorders,0.6417084037705241,0.8434304063841876,0.7764540995094604
random,2,morgan+logreg,Blood and lymphatic system disorders,0.6738837383220573,0.7603149739544162,0.6201822004204625
random,2,morgan+logreg,Skin and subcutaneous tissue disorders,0.6540091202870608,0.95003408011837,0.9236159775753328
random,2,morgan+logreg,"Congenital, familial and genetic disorders",0.5834918617516369,0.2682808066179939,0.1772950245269796
random,2,morgan+logreg,Infections and infestations,0.652071583093879,0.8138960486109648,0.7049754730203224
random,2,morgan+logreg,"Respiratory, thoracic and mediastinal disorders",0.6311708243070349,0.8238197074873185,0.7428170988086895
random,2,morgan+logreg,Psychiatric disorders,0.6492734227407526,0.8067889569262843,0.7119831814996496
random,2,morgan+logreg,Renal and urinary disorders,0.6460294859250233,0.7578534318045539,0.6384022424667134
random,2,morgan+logreg,"Pregnancy, puerperium and perinatal conditions",0.5711522005733848,0.1765106313621294,0.0875963559915907
random,2,morgan+logreg,Ear and labyrinth disorders,0.607939172206101,0.5636379179585951,0.4618079887876664
random,2,morgan+logreg,Cardiac disorders,0.6737886956435688,0.8085826053087534,0.6923615977575333
random,2,morgan+logreg,Nervous system disorders,0.7334542668481278,0.960485187679355,0.9138051857042748
random,2,morgan+logreg,"Injury, poisoning and procedural complications",0.5812542801298759,0.7284395961880398,0.6629292221443588
random,2,morgan+rf,Hepatobiliary disorders,0.7522952537340546,0.7603899927429374,0.5206727400140154
random,2,morgan+rf,Metabolism and nutrition disorders,0.6258492672435637,0.7840758331646559,0.6979677645409951
random,2,morgan+rf,Product issues,0.6355800849573974,0.0447530644358113,0.0154169586545199
random,2,morgan+rf,Eye disorders,0.68893662078235,0.7734090270316326,0.613875262789068
random,2,morgan+rf,Investigations,0.7164573047710278,0.9087154711539972,0.8065872459705676
random,2,morgan+rf,Musculoskeletal and connective tissue disorders,0.669871062576685,0.8177531658855312,0.6986685353889278
random,2,morgan+rf,Gastrointestinal disorders,0.7755572317380196,0.96388760213429,0.9096005606166784
random,2,morgan+rf,Social circumstances,0.6444015013113514,0.3352891336693072,0.1758934828311142
random,2,morgan+rf,Immune system disorders,0.6662180315423856,0.8371809856464892,0.7175893482831114
